7.914761616313890080e-01,5.769515422289885898e-01
6.819359416613732794e-01,4.765704762695536223e-01
7.897765979142391535e-01,9.138818595146183110e-01
8.640180265308742280e-01,6.819386932802318224e-01
9.846932494220538290e-01,9.221414266037810670e-01
3.744777735796578355e-02,3.363043193957465649e-01
9.330829253912261700e-01,9.727797430227242970e-01
6.231399459648485628e-01,2.040057021978045615e-01
7.794927852907328480e-01,6.254528440154505375e-01
9.075929531632814795e-01,6.569963880659090982e-01
6.337049007089377017e-01,2.738410819603542823e-01
1.875615067506444245e-01,3.954801355827053388e-01
2.283701210408976001e-01,2.415486037694604127e-01
7.049425341712064474e-01,3.973180356736835117e-01
5.501084715093859101e-01,4.345856014313081994e-01
2.526936484643226288e-01,1.634570131512054214e-01
5.853394765301161984e-01,7.678490618268429824e-02
2.078531739462730066e-02,5.543414697777189204e-01
9.527196791087293448e-01,9.398990660231434369e-01
2.272382878469829670e-01,2.838745523263203063e-01
2.141941593929024279e-01,2.875659062455884207e-01
1.594422641945564267e-01,4.474567207294373183e-01
6.947370666385288551e-03,1.630938217476278762e-01
8.513313656848582323e-01,2.862098552739497093e-01
3.548550537384532744e-01,2.510912457290226385e-02
3.678558321258430519e-01,6.050754000948707079e-01
9.579846321922619312e-01,7.673155558201373294e-01
6.002640278267532548e-01,5.668613112647460373e-01
1.042181059801245979e-01,2.346804111054539010e-01
3.620615268711072643e-01,3.492673180649638054e-01
2.361353957798788539e-01,6.068966716015821161e-01
9.616048093104003769e-01,1.437736259970454622e-01
1.941896792185180409e-01,4.780477709912058781e-01
4.909187908782309817e-01,8.799732916845557362e-01
1.045847937256425553e-01,2.112544344583445755e-01
8.187709544904675507e-01,7.440474795599727464e-02
5.758927025782590858e-01,4.101264760514240493e-01
5.502308921430887345e-01,4.385229324817930818e-01
2.113177034369403406e-01,8.305055661114673082e-01
6.447603816879147187e-01,1.282249381180422532e-02
6.251540655045483286e-01,4.185700222780401880e-01
5.932454864113726467e-01,9.250559120471125718e-01
2.932930213716894441e-01,7.583445332119205240e-01
1.926662487892349951e-01,4.235898082274797138e-01
7.350794374441972368e-01,2.284469396627948345e-01
5.629816566583983883e-01,3.679513310308224483e-02
9.071029584565727388e-01,8.981234066339555122e-01
5.411657143892623090e-01,6.098238592543081538e-02
4.968647326889144011e-01,9.354505320257823220e-01
8.201730653993013487e-01,9.710985015865928327e-01
5.971364405827556121e-01,2.000906209756613263e-01
7.591147723872104791e-01,1.372047947753337604e-01
5.089695162650228477e-01,2.622325511277204813e-01
1.970218560610232927e-01,8.993821935901239462e-01
5.847969037424969319e-01,4.890116937677528863e-01
7.083598844458846022e-01,6.909986428317077545e-01
4.869235486629215348e-01,8.995502940767281519e-01
3.986984522799297270e-01,4.863916879042491370e-01
9.782004829772498189e-01,4.628610541667875777e-01
5.914701378269127119e-01,6.111930141279696693e-01
9.628716243521515672e-01,6.224769821907051304e-01
5.608510624232131425e-01,2.085230621805937989e-01
8.419608303478401945e-01,7.071954978979175799e-01
4.338627568161763648e-01,2.288290138207286217e-01
8.946299430196538172e-01,7.485790376837362370e-01
1.122878343784038391e-01,8.829364704429940591e-01
2.869854944278166231e-01,5.052814341267647391e-01
2.835052815232932399e-01,6.214119350438744860e-01
3.731741828275727535e-01,7.571425550110073566e-01
4.070671508327459165e-01,5.901489584263912569e-01
9.499048202612989655e-01,5.424850719932209353e-01
5.791595258802901824e-01,5.013813601462525638e-01
5.256816998490251303e-01,7.336326452919385011e-01
2.186972964289701782e-01,8.971335371602209285e-01
6.181520697918723162e-01,3.865307844529847214e-01
6.960262296952520744e-01,9.462719997486680468e-01
7.083876327501706927e-01,5.364324488878762232e-01
3.461150685464862153e-01,4.081070907296358019e-02
6.329062426529374896e-01,6.444092914721004650e-01
6.627466516898051774e-01,7.841634312508627414e-01
5.320407344057201948e-01,8.611827132463822920e-02
9.873575561577264681e-01,4.558610534011808824e-01
8.025407126513262046e-02,7.100598158683417704e-01
6.326070043563239986e-01,7.788367496509172039e-01
5.529847049623968225e-01,9.876986006563550635e-01
4.794304444127066578e-01,9.496306760757150522e-01
7.321210700879082767e-01,4.071394896521504103e-01
9.786085462214844100e-01,4.660203778486959880e-02
3.638802870380765109e-01,4.373297225430284874e-01
7.745971559927877781e-01,4.304195208134088402e-01
6.495854578985671424e-01,5.459999333793603693e-01
8.171198111410784559e-01,4.011359553630130526e-01
4.781559846684092507e-01,3.479207483888254737e-01
7.898911248366928817e-01,7.178827472835836998e-01
2.475426843768654406e-01,6.804743262147280314e-01
6.874124912503603024e-01,4.461311811589704357e-01
8.847841251151807862e-01,8.142511568239108044e-01
7.334556340474521763e-01,2.924017735457199452e-01
5.444762900946907846e-01,6.450544556322501677e-02
9.520704052294771680e-01,6.286162502701581056e-01
6.389717587066700011e-01,7.165673298172750005e-01
4.388246107564152121e-01,9.672646921836826062e-01
9.177595611752767946e-01,2.082308985967398218e-01
3.893949105017110446e-01,6.444118927585585910e-01
9.435000464553255917e-03,8.438689823033103110e-01
8.133369112859307748e-01,8.630199073961588585e-01
7.119550283152096259e-01,5.295851410715802787e-01
4.652894318869276180e-01,8.442221300128492922e-01
1.548141612099754871e-01,1.387830803550560432e-02
4.556039663239673798e-01,8.057571529180806991e-02
6.605464133477678690e-02,7.924097015790765308e-01
4.100645041932322599e-01,1.473370631017033583e-01
7.338258303530093007e-01,9.247917567616521506e-01
3.854345784057768842e-01,7.963917436107398329e-01
7.693134058793756891e-01,4.769371084431552887e-01
7.704417833093822887e-01,8.935505830804464367e-01
6.366460783904361875e-01,2.989809064241433223e-01
4.848621607258651878e-02,9.500353828635996756e-01
3.580085106280160856e-01,1.159025001895456208e-01
7.566639661627910796e-01,6.626603476684317373e-01
4.129779668374671253e-01,6.941912895976759534e-01
2.957184096389309236e-02,5.952990962752094939e-01
7.250203058762511032e-01,9.282038969753215740e-01
7.321043721197224574e-01,7.843088125360561103e-01
4.529012850369292797e-01,4.631824454718180828e-02
9.458814887106392622e-01,5.828909811183103917e-01
7.572981291935926285e-01,8.626219146669985571e-01
2.669286778493272783e-01,4.028489271485653500e-01
7.045700231481405451e-01,7.852838248555897849e-01
7.636503632662577923e-01,3.551876022821875978e-01
9.592725888374483700e-01,8.543454658149112202e-01
9.289212658809991030e-01,9.690246856535460473e-01
4.775983528051557236e-01,4.225053506813496451e-01
9.203297512362761390e-01,5.639249070071900016e-01
7.487749242489734058e-01,5.482530032378731821e-01
9.754270101322191078e-01,6.695283608582712764e-01
9.762184948908072535e-01,6.818344454951720257e-01
4.033753415831542455e-02,5.272283704215576794e-01
8.458832481922652358e-01,4.276100693837585620e-01
2.013441356076075550e-01,8.537097507343499592e-01
1.224432995152193726e-01,8.161562137532337724e-01
8.560651397739179602e-01,5.569295884897953464e-01
8.749655439653353239e-01,1.310029654181317227e-01
1.492432265288244908e-01,9.090086493617902663e-01
6.246619467082243915e-01,6.436683315560870478e-01
1.846295460152298507e-01,6.327778835636436172e-01
9.428077723671003385e-01,5.408672529571473264e-01
3.511508125042102080e-01,8.559574816767187011e-01
3.982891680392179889e-01,6.616082055725205358e-01
5.312471869300299243e-01,6.741572359773821965e-01
7.104943824206777503e-02,5.984044078380114096e-01
8.154720013973633108e-01,3.234941134172919508e-01
8.414195428448085767e-01,3.131915498434104661e-01
9.077882521742069999e-01,9.522061728093672572e-01
3.398594178201119753e-01,8.655515837962359793e-01
2.812037759084229371e-03,1.437860287019216976e-01
5.205310632275473859e-01,9.723673477580546676e-01
5.456447086917332046e-01,7.046686277940868992e-01
4.086578659106512301e-01,2.116734080672912910e-01
1.975779494148303117e-01,4.294887840097979526e-01
6.332957103541556609e-01,2.736161606802881563e-01
2.477414849184230716e-01,5.440562854706159079e-01
8.166734157888935197e-01,1.799869492014780636e-01
1.220199911716669527e-01,4.985251190483768191e-01
2.129302965185571050e-01,6.341937302864157910e-01
2.731273990405325147e-01,3.798310187525015813e-01
3.920247107873766623e-01,5.252543542399594756e-01
4.555838324850269849e-01,6.910186034859899795e-02
7.314029591387889440e-01,4.980508481955314704e-01
9.153703874898240223e-01,7.429702679020797618e-01
3.744095116718947347e-01,7.753257855119379816e-01
3.154224318941598604e-01,1.138942505944516848e-01
2.976040662613730348e-01,3.504612711975400030e-01
5.041706783845166795e-01,3.002707590815489880e-01
8.127723298702428378e-01,4.328706039997497479e-01
6.843671997154300302e-01,7.827753749331312072e-03
9.565496235233778011e-01,7.503198389848895200e-01
1.155222923816757730e-01,2.439363288508000771e-02
4.706622279809525855e-01,9.040513715622924273e-01
5.221912471851416493e-01,5.053645241097839413e-01
1.432869934786074051e-01,4.012735103548344950e-01
1.802547660747060299e-01,3.756630433688010751e-01
5.035985112364591565e-01,6.866180262499372855e-01
4.934703498002926958e-01,6.800065778830027829e-01
4.104800848385968814e-01,9.951032180047432174e-01
5.170971293060664387e-01,1.256311418164225424e-01
5.907542855186908026e-01,7.177453969395558575e-01
9.336495302152917342e-01,6.732733126570129567e-01
1.734372470587600690e-01,5.588360042328315291e-01
7.466123240675501815e-01,5.617016522565796421e-01
6.671458203299983625e-01,2.947359333720025454e-01
1.313500608697197869e-01,9.363152798783382913e-01
7.384274676665122383e-01,3.413712721993282795e-01
1.814316938418023550e-01,8.310068465705839902e-01
2.146647883271661783e-01,2.165680813223876955e-01
4.063040446661317917e-01,8.877749439610019833e-01
3.418250057532735697e-01,3.349640119352982337e-01
9.643037758999192244e-01,6.798565911107625759e-01
3.997193753109057335e-01,2.312886382915538830e-01
1.866308994298462309e-01,2.439877601830932052e-01
3.104392280230388046e-01,6.247230339401761423e-01
6.800408912494705360e-01,3.225144389281004997e-01
1.320035620752062488e-01,6.751799413836168107e-01
3.669316628730319163e-01,8.537969867841103122e-01
8.119666542086256822e-01,5.910788692160565683e-01
8.058348349125684651e-01,3.119047521507060106e-01
6.116179456110287793e-01,5.451008213788358647e-01
5.430326855607567893e-01,1.432910582453302828e-01
7.134054463056700435e-01,5.145380568859203585e-01
8.509404590195454032e-01,6.983977430222401139e-01
6.070070124422535240e-01,7.613709280281855118e-01
9.325671054876698562e-01,5.806571678430357819e-01
1.068626432390337166e-01,8.271246031837791168e-01
3.180019621846258415e-01,5.679766258927099187e-01
5.437420818059328642e-01,4.432958368266679550e-01
1.651243896001806100e-01,8.478300670744958190e-01
5.147399021781486894e-01,1.727426041797468503e-01
1.698726098334344403e-01,4.638902544718315202e-01
1.386399933475009894e-01,7.865973801685151034e-01
9.755158895795124074e-02,7.749033595559149390e-01
7.501998353190740820e-01,3.201285141020913105e-01
4.515305499535532396e-01,9.171492247287192923e-01
4.464696563807024621e-02,9.800585024117813848e-01
1.912435677293332636e-01,1.945602051846212488e-01
4.135957294954958341e-01,4.898666832784197567e-01
6.687286035170435516e-01,6.703197216708969286e-01
8.489708509291397087e-01,7.152305393585656201e-02
7.396501510561500625e-01,2.115410843568689137e-01
7.707306572879568662e-02,5.474095811261674438e-01
3.216356304551886147e-01,7.997208807076396919e-01
5.959568171960295535e-01,3.115449246836767827e-01
7.315651208155716789e-01,6.822126682361236982e-01
8.736829704087866189e-01,5.542112426920338120e-01
4.608453138920818315e-01,2.207232152213812748e-01
9.645298631046006488e-01,3.123594574608533625e-01
5.002597978341155605e-01,7.990219606373781813e-01
8.930880375336054389e-01,9.224496288875984051e-01
1.354533487750207987e-01,2.794682661957335057e-01
7.025429751856713256e-01,3.240518275309296481e-01
9.061906465255489262e-01,2.092688530660887780e-01
7.502626896795996370e-01,3.786592289693628821e-01
1.805225436992942134e-01,1.456096609027549560e-01
2.699698050604371069e-01,1.499473614948827471e-01
2.821050924077155297e-01,6.337090155447572259e-01
5.673716142033762289e-01,9.598246403836272478e-01
8.157331719567211259e-01,2.505630011028543436e-01
5.307606783636572567e-01,5.704256920289538790e-01
6.743183263339688205e-01,1.047100948036592261e-01
7.762755212829031137e-02,4.580789835656909892e-01
4.593250982901152524e-01,9.839336099023610060e-02
3.471947386645646283e-02,8.435512749152447309e-01
4.390158246314326274e-01,2.740361558094094319e-01
5.405911528055123982e-01,1.603467803324342134e-01
8.550624239147814887e-01,1.566808088318638603e-01
2.761182737267264820e-02,9.968835863526643859e-01
1.017416061966959218e-01,8.223795855183853032e-01
9.477273942228625625e-02,2.980291609623916260e-01
6.213527920934762694e-01,6.005603815734480433e-01
7.556142902883378198e-02,4.953743339481786467e-02
8.205764743915833215e-02,2.185692439085789029e-01
2.506801677505176018e-01,5.169676682761407127e-01
6.885641215440666540e-01,4.506689150573781610e-01
2.087305753092417726e-01,2.585045802371466195e-02
7.112075040197014530e-01,9.544378084160111131e-01
1.096513669222266563e-01,9.473608773829569341e-01
4.912820358839439239e-01,8.684385418361620923e-01
7.057024326553962279e-01,2.183047348180439107e-01
9.978102775487707188e-01,7.858007513553149082e-01
7.671503304783767740e-01,4.374300096176115815e-01
5.273728607407218716e-01,3.484582856538454010e-01
4.968864349007715564e-01,6.499582920314636025e-01
7.433392443781696723e-01,4.707091682398468757e-01
1.338086475161037736e-02,2.942807021996751704e-02
8.656491107638975002e-01,1.610019077219178030e-01
2.668461973513228669e-01,9.424929724249730967e-01
7.147582352237177306e-01,4.523798494701145589e-01
7.001800278243116571e-01,3.146696939606508092e-02
2.721568976004715701e-01,8.733929896824146333e-01
8.976329193372009074e-01,1.921114286887143363e-01
6.606331685983323210e-01,4.026134033368835574e-01
6.460775277647347048e-01,9.118920778208784439e-01
7.950550951950514644e-01,9.086273555090842446e-01
5.414364642639329928e-01,7.072531779042631195e-01
1.935078523011098950e-01,6.115145551613944130e-01
7.294515548444369113e-02,3.863091445049310346e-01
7.192187041767161837e-03,5.129742044798474288e-01
2.916069462952630698e-02,8.797326692287076311e-01
2.383762377017620837e-01,9.323798041541305759e-01
1.187452702155360473e-01,1.152395294899069000e-01
4.542254915557101258e-01,7.826978265106413479e-01
1.634759160720712368e-01,8.811782746679236444e-01
2.172303958439648630e-01,1.530855570340138305e-01
1.925521504738340051e-01,7.713573904152589700e-01
4.491120143719893321e-01,1.955724309061070976e-01
8.913030686622478438e-01,9.510289102667710548e-01
4.734165514974298938e-01,6.929973463870465755e-01
2.372079633063358672e-01,4.661993626873229823e-01
8.568495491337191350e-01,3.133389621182598450e-01
1.032560506100033137e-01,2.649302012852134958e-01
4.960300233150614080e-01,4.926145244270013768e-01
4.583482911088004874e-01,3.466793134903847218e-01
6.578341416883815018e-01,9.342945617890217047e-01
3.138658669081204611e-01,4.384862562128827301e-01
8.887327339570071372e-01,1.665582955331601500e-02
1.976285898492038395e-01,6.548586188148195486e-01
2.419291530334989337e-01,7.916780692991302049e-01
5.581044075291623496e-01,9.607785574411800145e-01
3.292669231647447070e-01,9.156749527595617888e-01
9.730303645459745798e-01,5.848112701739689445e-01
4.868687181376882833e-01,3.118171921571075700e-01
5.359872807631983482e-01,6.998711159471423526e-01
4.422930536688415293e-01,7.625989454779580345e-01
1.968289229465265411e-01,2.804616986903671894e-01
7.694546478974020332e-01,8.234314168477826490e-01
8.098917775575762423e-01,2.680818719333574185e-01
2.944141038445255987e-01,4.287998828993291323e-01
4.737382939481498134e-01,8.668184384911296059e-01
4.445270014539355330e-01,5.228686568570642956e-01
5.462141050952353805e-01,8.142544143223361397e-01
5.988271656277187605e-01,6.141833116914701129e-01
1.910993059479570988e-02,9.349020858514954790e-01
7.787475281579847586e-01,5.381530084432953887e-01
1.065814902096418049e-01,5.735151960221795964e-01
7.668897479573451026e-01,8.981377004109450946e-01
9.268818885725149670e-01,2.167168324201373952e-01
4.666274632906221020e-01,3.084601800383824921e-01
6.458848177920928357e-02,4.797615047227477003e-01
1.332568580522935919e-01,1.378699009520142349e-01
6.286995130981695157e-01,1.990635794055911623e-01
2.234030683766963232e-02,8.436469097743826140e-01
4.261471691966778330e-03,4.494529105624567311e-02
2.352460508899323344e-01,4.276174596198634159e-02
1.757196335879163129e-01,9.884615934967998507e-01
9.277712764090267905e-01,2.499830333591451792e-01
5.350482150437920748e-01,4.176749455669162003e-01
9.878621519330460510e-01,6.537459895023124412e-01
2.965704593608526896e-01,6.143573956752723664e-01
1.848895178595076905e-01,1.605820514258681220e-01
8.027986776426809801e-01,5.124455837787096346e-01
1.925707541184038529e-01,2.426737816645804235e-01
4.632957366498731133e-01,2.987300198298308285e-01
9.645431023029307216e-01,6.890587005128678832e-01
1.899230063954280290e-01,5.196484721617619096e-01
9.824707738494720122e-02,1.113551126562573046e-02
1.520380642886928202e-01,7.353317339710137013e-01
5.027277428640541945e-02,7.935254230808058695e-01
8.916385470778473987e-01,5.490450854718628149e-01
5.136259478710833992e-01,1.381935650102126267e-01
1.888737105992492893e-01,2.945873404385653815e-01
2.317139992811695359e-01,6.162887558060925475e-02
6.936821384015700032e-01,7.659367491616667634e-01
9.774133826813928838e-01,9.241575414427020130e-01
9.023696193458202730e-01,3.249900341084416278e-01
5.370179489052457900e-01,1.536801418943661846e-01
8.267793391619735477e-01,6.764396074028217187e-01
7.748583986155610503e-01,1.412230083408894110e-01
5.339174748731986275e-01,5.477845423832032878e-01
7.087535673953355708e-01,3.513313387194734183e-01
4.828405663952602955e-01,9.990629139647428936e-01
3.174988881576611410e-01,6.077550139354620518e-01
5.382006927767660764e-01,7.271389575052276122e-01
1.572177309085789343e-01,3.327646612974823892e-01
6.827595899292671078e-01,5.588136333561963820e-01
4.328178050644629904e-01,2.472476071078605342e-01
4.786490525118661798e-01,9.824627001676607962e-01
7.557367547803203189e-01,6.672276567233830225e-01
1.275025753405722995e-01,7.672246401082070122e-01
8.009491087615722149e-01,2.480100772605673409e-01
2.679646676353324430e-01,2.230638262571335018e-01
9.274586210493653837e-01,2.895023419396850484e-01
1.251475468324914075e-01,3.970488372601069793e-01
7.070634175322245696e-01,6.010075660172276013e-01
8.778646926819427820e-01,6.520715140689928857e-01
7.869032500719375101e-01,1.324411549922870357e-01
6.697161072865331910e-01,2.097885115435674797e-01
1.864761449236176372e-01,3.959008202940530463e-01
9.353889643151209743e-01,7.004405228537909922e-01
3.489561726007948117e-01,8.415506494811176852e-01
5.220631409685456692e-01,9.037240189501726251e-01
5.526238694796452577e-01,6.638709274703407104e-01
5.104747665943207835e-01,8.332803471276760687e-01
7.679616553916915889e-01,4.810255156414008360e-01
7.177968389394002724e-01,4.677461089893719670e-02
9.528362981598249570e-01,2.520433505264652041e-01
4.273585838790711078e-01,9.048590999519851019e-01
1.175097690688098329e-01,5.748605061850594611e-01
2.612296749904439164e-01,4.079228643160541790e-01
1.739165490625081967e-01,5.152403699634962031e-01
2.979525258206672245e-02,3.255079120499326795e-01
8.601251957884451516e-01,7.717006515868247707e-01
1.580379295942432316e-01,6.627979246501864985e-01
9.984255818289540230e-01,3.069627426594310204e-01
3.331986840579096443e-01,4.737365767668910710e-02
4.256040259047082497e-01,7.859792486915944121e-01
1.055052686258697303e-01,5.515596634214359195e-01
8.867588969424928802e-01,9.296765348921602889e-01
5.111228227012106773e-01,2.518047125897575622e-01
8.840543420245472461e-02,8.043325170287786152e-01
8.111230857263417304e-01,5.641460982617224618e-01
6.680568494000806989e-01,1.293385213265262346e-01
8.902371635077085399e-01,6.695018371181509220e-01
6.632514637016627690e-01,2.658587984855282915e-01
9.676330565936924755e-01,9.654820237936896365e-01
8.865129543091346820e-01,9.064286249619616376e-01
6.594070612473296178e-01,2.944746333626263590e-01
8.024970047226549497e-01,1.753497797299111705e-01
7.479677984648658295e-02,9.852442433463259874e-01
2.312723852844615902e-01,3.909918901057330975e-01
8.549971878281593662e-01,3.319923428328919179e-01
4.755061532731602592e-01,8.151815531629400535e-01
8.722495312774006804e-01,3.933625065145437416e-01
3.646135032316870639e-01,1.789751701298153419e-01
1.255088769489505207e-01,6.956138802600246862e-01
3.068620807597645106e-01,9.804628308653395852e-02
6.695774336661000081e-01,7.524656016769549760e-01
5.457226751265611409e-01,8.566357073861508020e-01
8.252973034769222060e-01,5.442629351961664197e-01
8.533898571426113966e-01,8.059246588723906202e-01
8.635885937467758788e-01,6.925267575120089836e-01
4.962686515270142706e-01,5.878001427909698151e-01
6.584415969598923501e-01,1.990716165657206993e-01
7.675528397411189863e-01,2.599044324406328821e-01
4.697844834603085440e-01,3.975492451674266237e-01
9.628310608976375917e-01,1.931311865618714485e-01
2.270644659165356183e-01,5.608447855370218837e-01
6.448696858743018234e-01,5.757598497932431281e-01
2.069645331013660883e-01,5.732389795172367908e-01
1.977410608287264449e-01,4.918728532150177246e-01
5.269763564299279057e-01,1.184855313900712304e-02
9.866648100371494534e-01,9.462672160107277186e-01
7.277700154840905933e-01,5.781755956476574143e-01
1.515712123188984739e-01,7.462706804018534035e-01
4.375032081168479525e-01,3.467178512187834016e-01
4.814157186607574967e-01,4.131895443551506508e-01
8.684919824768833063e-02,2.367937746066677285e-01
1.527370874850955129e-01,5.088014135132170601e-01
8.174525020689271670e-03,4.188959553051235796e-01
5.990068935030556929e-02,1.011518988590043300e-01
5.168818901004267330e-01,1.536430302844343787e-01
1.741616337866436215e-02,2.344840205260326771e-01
9.096389616450907267e-01,6.680198999961117767e-01
2.700772832510797139e-01,4.981583721418547661e-03
6.273451134393612794e-01,2.091254326658202878e-01
5.516990965650503398e-02,9.886137980953646487e-01
7.211556937818697222e-01,5.087022403779141166e-01
2.361175324648542295e-01,8.387558494945459575e-01
5.406319455485508740e-01,7.987867965068899956e-01
4.514943833049289701e-01,3.482071638326244001e-01
7.555377381765959743e-01,7.929979266876049371e-01
2.127859470464610325e-02,8.769228712381113011e-01
4.658447510456488194e-01,7.664345908950832564e-01
7.501245836347814056e-03,5.164623722796776173e-01
6.829872186793580768e-01,4.650274195047808812e-01
7.602776483548133735e-01,9.428460348287532877e-01
3.957978497036481746e-01,4.083676123462171015e-01
3.034476671447861040e-01,4.061718169315983173e-01
1.970788228879921666e-01,8.108094488392262322e-01
6.894621402470469951e-01,1.511398775286900698e-01
6.872859489130608290e-01,6.794981813625035061e-01
5.912125933008886003e-01,5.311528496898522134e-01
6.899510888204871684e-01,8.439764285239417241e-01
2.393799977871344797e-01,6.337691247100415426e-01
4.180765633279360793e-01,1.086873176078335668e-01
3.128052596899996152e-01,6.026418401643138800e-01
2.053544064736361197e-01,6.186930306800669799e-01
1.345990746762478762e-01,1.145381374006044783e-01
6.918466922968669053e-01,1.184739720020866471e-03
5.777270288810728571e-01,1.319478412580850080e-01
7.338701507135265700e-01,8.377390224140282005e-01
4.657121069820024939e-01,8.592184958647253179e-01
5.056854260333418782e-01,7.568980424769707893e-01
2.801275518777613938e-01,9.976829010734767911e-01
7.182307007919910280e-01,5.051997189913636221e-01
3.676249924492318577e-01,6.679835723270369785e-01
8.986047722744910926e-01,3.479272340110174389e-01
2.652712621282555805e-01,9.507726688009698890e-03
2.436275851880806975e-01,5.323216967932775656e-02
2.430443956141317141e-01,4.048464984933781707e-01
5.647718174784790435e-01,1.539620543958110099e-01
8.910683873168125935e-01,7.070028778458634644e-01
1.066654868443012161e-01,2.973342912634445723e-01
8.487316045869960357e-01,2.865334110136119605e-03
6.934487768048280820e-02,8.565500541403253676e-01
2.636742816410919676e-02,4.410951801936046079e-01
1.810313991777979803e-01,4.767600496168922231e-02
8.749237101758793322e-01,1.816552379947047324e-01
8.402226526459736222e-01,5.493328327845128367e-01
8.739264688423412641e-01,7.742971156127631538e-01
8.622077648108739112e-02,3.774656885680228724e-01
9.775474937250477891e-01,7.398904401112625928e-01
2.530110314693879703e-01,4.489318262662175263e-01
6.802373644433967748e-02,9.963093595476901765e-01
4.999230051606642355e-01,8.101884019558563965e-01
5.557511101209628990e-01,8.524939410341572099e-01
5.482879336774514334e-01,1.446419027385962286e-01
4.376298313156059550e-01,2.537986068010110730e-01
7.243630611775906392e-01,1.668232170677397264e-01
3.541173019206460548e-01,8.610117539020615274e-01
9.637823875798234852e-02,3.197395678283820875e-01
4.562854956782513849e-02,9.605334535004064200e-01
6.405353633446685402e-01,6.924293273063032439e-01
9.119788332620744065e-01,6.420452922933989059e-01
5.347621755163786128e-01,4.361599494913548369e-03
4.617355003139955727e-01,1.961116499800807933e-01
5.832868521659717587e-02,4.215912142238148475e-01
1.391177531523191124e-02,8.512938709357568134e-01
8.873642718957027720e-01,6.837113653336859276e-01
7.142255339621664811e-01,4.387452394583809534e-01
9.296774082639636116e-02,5.017095730713374557e-01
7.265668862365803893e-02,5.772285431398924693e-01
7.450218602990403838e-01,3.322819208392354673e-01
9.435432809956199041e-01,5.146243289834966372e-01
6.997808627620680788e-01,6.611180768972542143e-01
6.857219089862321981e-01,2.251941600886819828e-01
2.234075612897103991e-01,4.189625775975112099e-01
7.816500774906666171e-01,3.584281808814303583e-01
1.731957963024685077e-01,8.138244915332469853e-01
8.624664380903941385e-01,5.996911856671712782e-01
7.709683117885252068e-01,9.338439314863926644e-01
6.195211409511136580e-01,7.602349756004178616e-02
8.385065242661109419e-01,7.042901534771056626e-01
8.975476196729993417e-01,9.332640018974418528e-01
2.625294763325654035e-01,1.745336211545045479e-03
5.520228936834314926e-01,1.546148799161943810e-01
7.966198718233353793e-01,5.347033543237300623e-02
2.779992047780737163e-01,7.205980867101626774e-01
1.688920734195228368e-01,3.017386846076307583e-01
7.085745600697185287e-01,9.621620559969301656e-02
6.384367047628192182e-02,7.257052183868416551e-01
8.770922983154093577e-01,1.376709898258592357e-01
7.850474477203870372e-01,5.979551078039285761e-01
