5.928536317404091704e-01,3.434399826148770707e-01,3.187315044886401827e-01
7.988382557815570939e-01,6.340341353244838274e-02,2.107750234632872477e-01
2.732669628157196051e-01,7.877843579264836027e-01,4.283633830870487991e-01
5.911695077683454258e-02,1.810532872925669778e-01,8.946127643375542116e-01
6.876603415241543393e-01,4.716478065714783119e-01,1.617166015864851536e-01
2.466933295876698740e-01,3.646429920602238806e-01,7.128537453429226733e-01
2.818720049883542966e-01,2.778831104298835619e-01,7.816474969486433277e-01
7.895787321136527037e-02,5.766905874988537128e-01,4.469636048742953172e-01
1.350982494561415725e-01,7.862602128231478416e-01,8.058477903412974985e-02
7.129150685345737593e-01,1.221318228955634577e-01,8.294850015298753654e-01
5.051685076494069060e-01,5.743902853323227253e-01,9.161268372441669916e-01
2.343981958329137694e-01,9.892068218670916346e-01,4.845495212583468270e-01
6.951518361929377443e-01,5.236233916713476377e-01,3.679700367959714002e-01
7.000125781777233325e-01,5.013257570966146437e-01,3.960238397778051977e-01
2.379688192714002337e-01,3.837580670171018005e-01,9.022067155052465592e-01
5.566361482266688476e-01,6.264872204965853397e-01,4.683389769782453360e-01
6.856883539603031430e-02,3.893635685535501434e-01,7.865978015351060559e-01
9.514331495792807125e-01,5.062169452904089484e-01,4.682064724217993579e-02
4.886415791360133598e-01,8.993338065570195550e-01,3.673947810375962630e-01
3.573235560010704637e-01,1.391336157616739344e-01,6.475808036070808127e-01
7.095603326234973807e-01,8.564148497803253379e-01,9.602330749170274737e-01
6.638136465645718687e-01,1.599307835966624625e-01,3.396803365434358790e-01
3.429795360074687771e-01,5.693414967568907192e-01,9.497154241682307374e-01
2.209807080522186995e-01,6.057970190618229278e-01,4.371000041343305886e-01
3.525282488856229524e-02,4.584490622993828701e-01,6.162728047847743085e-01
3.586274810422539483e-01,1.037743789368595904e-01,8.589852097839724143e-01
2.119680332562718927e-01,1.929339293087171114e-01,3.075227878289166217e-01
2.405956405656151098e-02,9.000557222092795406e-01,8.856914750303046535e-01
9.691053103012424730e-01,3.381741979877951332e-01,1.754675059148811389e-01
3.184753777105497896e-01,8.933688656528567806e-01,4.002524638003835955e-01
6.851637474372540559e-02,4.093060897542309950e-01,1.605643571318620122e-01
1.621323166429491369e-01,6.791239053836233275e-01,8.515058543929603374e-01
1.727215136232277404e-01,7.931845156781185402e-01,1.270718901023060177e-01
8.170112516692733529e-01,3.261795929318855869e-02,3.329216944161961234e-01
6.464885478660044038e-01,6.235730354764891237e-01,5.438801649054283427e-01
5.532691663475917121e-01,9.376222301910441814e-02,5.958090272818896693e-01
7.444176843069015836e-01,8.199315161543657693e-01,3.862634053954712154e-01
2.909370868152860723e-02,9.371122145368915302e-02,9.764492763202389236e-01
8.466238683616846838e-01,9.180114032252043588e-01,3.910071923459123022e-01
7.424526620734421822e-01,6.661034115046896575e-01,7.303128792575541706e-02
1.807677699024854423e-01,2.152812044351938292e-01,6.421762580661375397e-01
6.108556298308224219e-01,9.680762812311619614e-01,8.772874261684691088e-01
5.575855924938837305e-01,8.498530787254332530e-02,5.845292009041314074e-01
5.369245395915712704e-01,5.746264909406175736e-01,3.904430965242690066e-01
1.930979174200621040e-01,2.986191558154601688e-01,3.657921602165369324e-01
5.152447666131565462e-01,4.754201609165348286e-01,5.085315325325726610e-01
1.750384728934388789e-01,2.957873684253894409e-01,8.019099815807289033e-01
6.759473082982969672e-02,8.971840909288822941e-01,8.711746191720293186e-02
9.613185687172945970e-01,1.238642827952364245e-01,3.394233775602647496e-01
5.257733907799148065e-01,3.531613184337116795e-01,5.709029404331446012e-01
9.273729080328769747e-01,5.660960732570865517e-01,8.952201364675712592e-01
1.741444150627401433e-01,7.844199432863488974e-01,7.632237300105649824e-01
7.252325180704295438e-01,1.774583218925350758e-01,4.569062467412408068e-01
6.697681921670084471e-02,2.219442261594478660e-01,1.872611978062778126e-01
9.025026939163125483e-01,8.787400410599822687e-01,2.282094968504240207e-01
6.057304854947062056e-01,2.371682754203793264e-01,6.834423324570217950e-01
7.769861521157011008e-01,5.461977183547610526e-01,7.502612792877942915e-01
6.457036352329368345e-01,5.346580536547133056e-01,6.490204741096430308e-01
9.163169755130773364e-01,5.380280686585408034e-01,4.320944435398343941e-01
3.854615519786285249e-01,7.601098281481699637e-01,7.032372902751603538e-01
7.821501942957422848e-01,9.130020732043114817e-01,6.279642491813486327e-01
4.079963530914203496e-01,6.578619009843997834e-01,4.231735033462533657e-01
3.708506579970132222e-01,1.597459470710022034e-01,1.450612818747688548e-01
1.461619111999115095e-01,5.803559210624744669e-01,9.173223533487033787e-01
3.808800561208709468e-01,1.373979730503799290e-01,9.851424231482381888e-01
2.063977527699379921e-01,7.199435636507423020e-01,7.419270165750511126e-01
7.011728657584788138e-01,1.938035142050701376e-01,4.394921598653876993e-01
1.178920672828278615e-01,4.449633823529335341e-01,1.738005376728931628e-01
2.514557629130843575e-01,5.113715509981689999e-01,7.062893233065197229e-01
2.135277319458577239e-01,2.405672046513360751e-01,9.691054805240479908e-01
5.593038987302736409e-01,1.620506922198776678e-01,7.883613796548749608e-02
6.511684072075347718e-01,7.895171461824666004e-01,9.302856458598282030e-01
8.204208232470999729e-01,1.029048973378202669e-01,9.220470941966696365e-02
4.126777444712448339e-01,3.436740045827501033e-01,1.467336439450357410e-01
9.864857706910299395e-01,3.731049459899909992e-01,6.821941094447118159e-01
7.819737585924493306e-01,4.575569435082297298e-01,5.888842366150177643e-01
6.691930711050214642e-01,1.916081332766244039e-01,7.578329632744318367e-02
5.137113552643635117e-01,7.183447030915928178e-01,1.949201883569804394e-01
9.833961725195924375e-01,3.120955830634154493e-01,3.976512976392512222e-01
3.275226921109246625e-01,3.951808084721152303e-01,4.907501366107637208e-01
6.033963459940211438e-01,2.779813886622932717e-01,5.263247563330581968e-01
4.704213165490814808e-01,8.622600632640607943e-01,7.673417019970639741e-01
7.506333648790886048e-01,1.854529306200991545e-01,7.243700691980365924e-01
7.234754062189565627e-01,8.013499685986604781e-01,4.100021741472050785e-01
5.622710509327851769e-01,1.862937038324423700e-01,8.236220907730402718e-01
6.054937998113840703e-02,8.583235167094368512e-01,4.180534963795109471e-01
2.695953189498401237e-01,3.770778141544173234e-01,4.063314796493683323e-01
5.598325222919144917e-01,7.234250153923672544e-01,6.248787108508083721e-01
9.892643791501929407e-01,3.842735758480816388e-01,7.239693520713741393e-02
9.816011904149202216e-01,5.863681252505553720e-01,1.059991144541472252e-01
6.083733293568075462e-01,7.042904962770801802e-01,4.902553019306465920e-02
4.560987628483983425e-01,4.146095936812945748e-01,7.652655327193531587e-01
3.564542372402350612e-01,4.380016443563059525e-01,8.183837817638435208e-01
3.238270075977235374e-01,8.770383066805740313e-01,1.917716698085714100e-02
6.061157103326272333e-01,9.849900676721340398e-01,5.482822912822441497e-01
9.944607898473454277e-01,1.261303410323776353e-01,9.834072251488809036e-01
7.439596164793168542e-01,6.702165903234985622e-01,7.655429284628703090e-01
6.645685826746533520e-01,1.873894824094358702e-01,8.445298306860399284e-01
4.293346101591699604e-01,9.253098139096221919e-01,6.391676180276495423e-02
9.764857308673180469e-02,6.781930396106411463e-01,2.145534612648628547e-01
1.915710419027385480e-01,5.665174464979929603e-01,9.215166310979456821e-01
4.201046597060899002e-01,6.903503179569939752e-01,4.865496871533482315e-01
1.788109419328459682e-01,8.672448940434934750e-01,4.613468173575153708e-01
1.499130153712328051e-01,9.212237720682635578e-01,4.962202506738444541e-01
8.081540491844382279e-01,4.886511015464279906e-01,8.249294468181059825e-01
6.305288659012043828e-01,6.875050116293767166e-01,4.179875689936873862e-02
7.307905583635559976e-01,4.330423513406340685e-01,6.947806584352678172e-02
9.056386913506895286e-01,6.864504389436543175e-01,6.511489108195517295e-01
3.259942592294831076e-01,2.464990915403553196e-01,2.368657701407135274e-01
4.645731872440042043e-01,6.898484065845894575e-01,4.140587565797368974e-01
3.583359499451954644e-02,1.794392979682748468e-01,2.088674144057137694e-01
3.048405332740408147e-01,7.304671596403362610e-01,8.439688942741676581e-01
4.008159178552620494e-01,4.017977290784120470e-01,3.990697761014280198e-01
7.067942364181577508e-01,7.492589869348952325e-01,3.075942949105777702e-01
5.006362004017738121e-01,6.553564586632356637e-01,2.384110462919419859e-02
3.521345429173431407e-01,2.825783848274809884e-01,2.752301059920939652e-01
7.477703348541919759e-01,7.169815267222277022e-01,8.331496463648150330e-01
7.557025853323277031e-01,5.975708985364688308e-01,4.216692114469253738e-01
1.459006422831577998e-01,5.722603054979161774e-01,5.157262719332940115e-01
2.984219703453253603e-01,4.461027483886763623e-01,5.491309105454583728e-01
2.156771401108209529e-01,4.109208027592580192e-01,6.141599324285588191e-01
5.701194176518709078e-02,2.610328943887944009e-01,5.018056594699460415e-02
2.539443848159727013e-01,3.948614448016976031e-01,6.212668371723615302e-01
6.497372451333400800e-01,9.387982448178361361e-01,8.489558758175711484e-01
4.766521597388584386e-02,6.867293285755912136e-01,6.712414128465793439e-01
6.377996384359522208e-01,7.273276954862107901e-01,3.637447429387621334e-01
5.712550879595337250e-01,3.907528628699419304e-02,2.846078545868535592e-02
3.710442010372689836e-01,7.867534344205755481e-01,8.952251930139405456e-01
5.727444361818243568e-01,5.752725437134599273e-01,2.296584564163286490e-01
2.552082337555156011e-01,1.745451409072196203e-01,6.210041191806894290e-01
6.620637621249372273e-01,7.825204557160330143e-01,6.806756061851626516e-01
6.722179246441610800e-01,7.107426619607888352e-01,8.731837693839452630e-01
2.489891988444821180e-01,9.970957900941603835e-01,7.589701096414358528e-02
6.066893477836134974e-01,8.073918872812207992e-01,5.720599063846704135e-01
7.884158153347706754e-01,2.196524946775538778e-01,2.710432249433696317e-01
8.314669040436399872e-01,4.983955751373072562e-01,3.232726230241946830e-01
2.454748055504625270e-01,6.217653863353768129e-01,7.004124598251274536e-01
5.883694991251552375e-01,5.824293698956574117e-01,6.653521539714571942e-01
6.883484963346329089e-01,6.188489576722986385e-01,1.858357263858823050e-01
3.690210278248469145e-01,3.981348067279657510e-01,2.285737324399261805e-01
8.238150671455356511e-01,7.028722323293535856e-01,6.332514745107479248e-01
4.930155424302494760e-01,1.874748886792928504e-01,4.419429435157919972e-01
7.464766339066852829e-02,2.283077854993382783e-01,1.637587785275285146e-01
8.030377530487385895e-01,4.168657348782172090e-01,7.551069061766508828e-01
4.960786050281085213e-02,5.750451836765522184e-01,5.587902735645506880e-01
4.897383173297827907e-01,2.235002394134166792e-02,6.952161598831538836e-01
3.712490512843831247e-01,2.135292380759576947e-01,9.514843198876089536e-01
7.043600548034512077e-01,8.930003450633577922e-01,9.651261806268874865e-01
6.573694155091251989e-01,4.485957880852361468e-01,1.675547760788342888e-01
7.156065447886993391e-01,4.019192984598538576e-01,5.652898281093551303e-01
8.258053808231754500e-01,1.682392996463080159e-01,6.576484353354267176e-01
7.738984761711278360e-01,7.954834811082076573e-01,6.790650670151304746e-01
5.936931198666223208e-01,2.225151937909385369e-01,5.633436578237183134e-02
6.221549287294947383e-01,4.614284419223558809e-01,8.396327283252525975e-01
1.069042000117674807e-01,9.410287960096183069e-01,1.509939373161788279e-01
6.085939105859865528e-01,8.420391803550283383e-01,8.036744203709774714e-01
8.237378060893850718e-01,1.092212740186280229e-01,9.426251743793471194e-01
8.480755792708554175e-01,7.084847869956609756e-01,3.165129656757637022e-03
9.596889907581785950e-01,9.607742549957922762e-01,2.647759838506208441e-01
6.129186798873820230e-01,7.542594650843040816e-01,4.846388351883516021e-01
9.761488251749728118e-01,4.691301119815650678e-01,4.862233102698539922e-01
7.100750397601069963e-01,6.622342956861373420e-01,2.410081283698825017e-01
9.065626283430776589e-01,9.919384404877829020e-02,2.953008226764675115e-02
2.757181105488936135e-01,9.833434466026085286e-01,2.020461540349315355e-01
9.297243812407436359e-01,6.393853863867636766e-01,3.581241405698730729e-01
1.873315094486289745e-01,6.070319658705213284e-01,2.970169552703867399e-01
9.307658738303323798e-01,4.739838461649359402e-02,6.944142059123830091e-01
6.296431967455662360e-02,5.458955448952602652e-01,4.577848211494788266e-01
7.374704939678994320e-01,4.470575895405868305e-01,1.222374798998713263e-01
1.943224375686175565e-01,1.048886303465637049e-01,6.563660504097401649e-03
4.965497405145664622e-01,8.116186692030157301e-01,9.138478374452170261e-01
1.708281799347658447e-01,1.306919830764163848e-02,7.503103756049190887e-01
9.005936641567457990e-03,1.640669634061964199e-01,1.468446015837118201e-01
8.603107397375296950e-01,7.680236160885264285e-01,4.395704026498558070e-01
1.296230837860699037e-01,5.026329309842062498e-01,2.591567095242893748e-01
2.843794632931679889e-01,6.012408308074630447e-01,3.774944388077772217e-01
3.080817481154088933e-01,2.459764586116985896e-02,3.865272819756307987e-01
1.053104548316577960e-01,6.501640738062677283e-01,2.934289831173507723e-01
5.982014441957417272e-01,5.812405917464228411e-01,2.325171865355923906e-02
7.062256018303769700e-02,2.157949867011926814e-01,4.149275168493954391e-01
3.073522263071613025e-01,8.822714798879600639e-01,5.744208825849750344e-02
4.889298234556141987e-01,4.731941664562435701e-01,4.798008590637836690e-03
1.913467376930095831e-01,4.444579457570975167e-01,6.307329015328426713e-01
4.763150408831545723e-01,4.461430492768381217e-01,5.330513581570631709e-01
5.345200670960630340e-01,3.545606098544235030e-01,4.555908710266388661e-01
7.363782025282761268e-01,6.936309782859173545e-01,7.468919696905608197e-01
8.432209725753910812e-01,1.975497924813318651e-01,4.970497602420675953e-01
5.653503556768046945e-01,4.488230314090511097e-01,8.919153607319048049e-01
5.216688620174504409e-01,8.829348935491458938e-01,9.043174084764944443e-01
7.140255501904227975e-01,2.916151750683418920e-01,7.279184054844078933e-02
9.540144000082535491e-01,9.954561892707465276e-01,1.781694529709962893e-01
6.323537249069868249e-01,3.317806821191903177e-01,9.949558529399679108e-01
2.902563087190603852e-01,7.050125998200323929e-01,8.595055151381920666e-01
5.910878927125240434e-01,7.295741006439737664e-01,4.044281488092205112e-01
7.996370299781813129e-01,2.971774950364718393e-01,1.432852495868315312e-01
7.045743050168099542e-01,7.935512561409613363e-01,7.694597944571556214e-01
9.141026927329710672e-01,2.010244675240524526e-02,7.117066768293686119e-01
7.515602141690190807e-01,4.145434337498155042e-02,8.912939972005773370e-02
1.115878031084945876e-01,1.777369322325715872e-01,9.721125680479025810e-01
7.559201898331763259e-01,9.149156486989238335e-01,3.559258170677292998e-02
5.603148124982063605e-01,9.198077600297662748e-01,7.625084488683803174e-01
2.558907805721702955e-01,9.215535186796692813e-01,2.040912966496002401e-01
5.500219650976733154e-01,2.841014804638611890e-01,2.847145798173210673e-01
7.014381007068818397e-01,1.051745476468292084e-01,9.613491987353246504e-01
7.236679393475505817e-01,1.454814900421874668e-03,8.193674744075312155e-01
1.099413353031704066e-01,9.631364070165793212e-01,2.660918678081599653e-01
8.684418952334556074e-01,8.211780832866039104e-01,5.364499308811176981e-02
5.691388287463652329e-01,6.444863128592238644e-01,6.874351322338001502e-01
4.504621256930918527e-01,5.046313914937264888e-01,8.958566647107013559e-01
1.728215618109729679e-02,9.419527341913039864e-01,7.938492870811113544e-01
2.298340371831496531e-01,3.152588640616739157e-01,4.506678903326598595e-01
3.523943190433442840e-02,4.011827843027685470e-01,2.916054866851736094e-02
8.268500588403003837e-01,4.336630401523876577e-01,1.904449699776010752e-01
4.742010729213033127e-01,6.817724964839454449e-01,3.105556844234366176e-01
7.522492976104162565e-01,7.035719128040640591e-02,3.739549513894158128e-02
2.544721476250928482e-01,5.665164213735391918e-01,4.908610948404278362e-01
2.239965319825868439e-01,6.148158973285567930e-01,9.316453850944683701e-01
9.965496784531051588e-01,3.154976450210448258e-01,2.382227766054711982e-02
8.084350998738338845e-01,8.950910760969099655e-02,4.102995901149141256e-01
2.732595196986380426e-01,3.762190215245542202e-02,3.246117690748946405e-01
9.007944959167636378e-01,4.393428388410628438e-01,7.660645354211912395e-01
7.873414196677174237e-01,2.210235568509214543e-01,1.781660132597917556e-01
7.161492186732631993e-01,8.553682364146364403e-01,7.636111064814325999e-01
5.660691073351131752e-02,4.538262301761474271e-01,6.588160976209667119e-01
6.093578257286924593e-01,9.447171474077475928e-02,7.292743735796287652e-01
3.930990902557733868e-01,3.973721683733791865e-01,6.022157757584649662e-01
8.673125525117258983e-01,1.706603612275231496e-01,5.080696457753856032e-01
9.533091482847934062e-01,3.362676083719389197e-01,7.400229763991761356e-01
4.464046850945263545e-01,2.092248194274652917e-01,3.331470223948413967e-01
4.274354606796934020e-01,9.795208115298218443e-01,5.260778240701485808e-01
6.122173137564238532e-01,5.396317759801134706e-01,5.537038155319626842e-01
8.685689031583534447e-01,7.137365424942571090e-01,7.914107469419178198e-01
6.241248998104531598e-01,2.263573302039117996e-01,8.414786620957125374e-01
1.621986453000887618e-01,1.509927648278067691e-01,4.293165577348850848e-01
1.950221417767160625e-01,9.359413901453336182e-01,3.904685392480710115e-01
6.369423302962295974e-01,1.055825890718754545e-01,4.300358957750727296e-01
5.604776131356118407e-01,5.213439832461621570e-01,6.289995822296590156e-01
4.053343216747964384e-01,3.486710105745314259e-01,4.715659324559507981e-01
2.115783796900480018e-01,9.010128452619514672e-02,5.016058416617439342e-01
5.159626604357856472e-01,5.297489712880539825e-01,5.330677372519059265e-01
7.540492026830930561e-01,1.284369548442945153e-01,5.688965107151798817e-01
1.806976821659080912e-01,1.207742873838923980e-01,4.920444207148332305e-01
2.422611906020564199e-01,2.250540432894380105e-01,4.112504592906129908e-01
2.153490876406884968e-01,7.334541028725908296e-01,9.895141408831827912e-01
6.086417454987764764e-01,2.526660584444448965e-01,3.491970545455148622e-01
8.273849495980685198e-01,4.416589954678163954e-01,1.350087217586872779e-01
4.414095626024181485e-01,1.523070344182136937e-01,9.643226366591306498e-01
8.012586173759875807e-01,7.409294693091346140e-01,5.663944400209739438e-01
1.383770530475855187e-01,4.753560255281562563e-01,7.924771148464300197e-01
6.097308873747269153e-01,6.385415603471896739e-01,9.944832103279419577e-01
8.054918772195256427e-01,2.660933899277770909e-01,7.222878645062424940e-01
4.248688890250174044e-02,8.182350002204468176e-01,1.823290862767038556e-01
5.689153657984322709e-01,6.703204570300824727e-03,3.833419755334260826e-01
9.861666490374371152e-01,4.119435893123997161e-01,7.681002256649008819e-01
8.907624280299006880e-01,8.039338805507624253e-01,7.504163259826361898e-01
3.126408944840446402e-01,8.591771481207506334e-01,7.026935631082041889e-01
7.659554341700901547e-01,6.657932431712110244e-01,6.676975313966243553e-01
8.657808554918144939e-01,7.448074842219769565e-01,9.164186642501114255e-01
1.532447202259656915e-02,8.136471129293891824e-01,1.413146538467304758e-01
5.018111385004173641e-01,8.986763618293406308e-01,2.961404149054830404e-01
6.669302347932669628e-01,1.326707802183973994e-01,9.431305128366384016e-01
1.234191302090604792e-01,1.832336734758371888e-01,8.906518117999140394e-01
6.053720199596693829e-01,8.717115018307547425e-01,1.774692627323244398e-01
4.438074625612755675e-01,8.175589545568193728e-01,1.772284144140279238e-01
4.770305132130114867e-02,1.964942063513429593e-01,6.396181243653726867e-01
4.335955620323327375e-01,1.921500221671323949e-01,9.852477390047762462e-01
9.945899406370051210e-01,1.813339933158898409e-01,9.273808134654282220e-02
4.907020691528388712e-01,2.556660013773416340e-01,7.228606573596721985e-01
8.718575998377480207e-01,6.673068759635605307e-01,4.349201482101715532e-01
3.611048093419731986e-01,5.522570119850653825e-01,7.502023984770037623e-01
4.800302858363695302e-01,2.817646995827111089e-01,6.962982229796875755e-01
6.221953689808825683e-01,2.109546364393400930e-01,2.100726590945520833e-01
1.706020500302873888e-02,8.119460962103310919e-01,3.717329280686216819e-01
9.811777572030194738e-01,1.371141204125891910e-02,3.712208855722559653e-01
6.401527355882116188e-01,1.739935181527958452e-01,9.498591468636840007e-01
5.282163952466706336e-01,7.357056909390380373e-02,5.859965452288006249e-01
5.500653151917656025e-01,5.837331838739676648e-01,9.046150803005112984e-01
9.405797253809367042e-01,5.827086453053306192e-01,9.008040125738532300e-01
1.137902157223495969e-01,2.316723033410545973e-01,6.001890888933869572e-02
5.813814051051457987e-01,8.951108932408743390e-01,9.584858518289116613e-01
9.519555038450144835e-01,2.094808466834733318e-01,8.332014602795950742e-01
4.175371066980669843e-01,4.618630859165673286e-02,9.128224013775320111e-01
8.871243886428336056e-01,7.988292600271236221e-01,1.680935334171398399e-01
5.947745326929387844e-02,2.081032758193970267e-01,1.983020121466423369e-01
2.792423879619143623e-01,4.897614125737828061e-01,3.419259355706680825e-01
5.947969217761357452e-01,5.165858892560895033e-01,7.146146606438888993e-01
1.744325954384733368e-01,5.006566180025033841e-01,5.357381376098395709e-01
1.544190373266915994e-01,7.588706344177925667e-01,3.529935902096644762e-01
1.888794306486004659e-01,2.338578714952094240e-01,2.520905348926992806e-01
1.836059164531604893e-01,2.508833906084674270e-01,2.471650297208330960e-01
6.406206321800637093e-01,4.733316093017055914e-01,4.665632076796080163e-01
6.901736803048634794e-01,1.379155601405164244e-01,7.460411201904256773e-01
5.998029961357764783e-02,2.196136014921734603e-02,4.340186149042065678e-01
5.161148943948423717e-02,9.605151609406270552e-02,6.343586142739461309e-01
1.011739353815032105e-01,5.090303066557994027e-01,8.827002728420937361e-01
9.456035945003382626e-02,1.502928185567758979e-01,6.421728168793744418e-01
5.928769311560359023e-01,8.477886629027242549e-01,7.785366254280778886e-01
1.713164175685050195e-01,1.726755720675353656e-01,3.647612796683830094e-01
1.777502851546941542e-01,9.289126368471530837e-01,8.693391647273196465e-01
2.704204565643881786e-01,7.766979109801059877e-01,1.446619371900088602e-01
5.856563520864047634e-01,3.690444921270261691e-01,9.035546080902455701e-01
5.905145396264953606e-01,4.138004048469684504e-01,6.941968328937572208e-01
3.918440751065332961e-02,2.305095195328005220e-01,4.972885988795529011e-01
2.101432637131321890e-01,9.255225789169883033e-01,8.536296459747881871e-01
9.515034924721447185e-01,9.665148327423364050e-01,7.220274299451620026e-01
7.524611641652887428e-01,3.849851475167814785e-01,8.162371909077402732e-01
3.149477736957850826e-01,7.628544222949813491e-01,3.696380630524986888e-02
1.930782965302830778e-01,4.352751561709509165e-01,5.654006858119153822e-02
2.702565547059825324e-01,9.351663808190411320e-01,4.872746963947882648e-02
6.597550159286920124e-01,2.179185569639964237e-01,7.490420742696132228e-01
7.759762626617263681e-01,2.159213611287180701e-02,5.076531587245283195e-01
4.118766722651104883e-01,1.996094932773512243e-01,6.571613678718665197e-01
4.876271872012341024e-01,4.029180464747272872e-02,5.421464238792033097e-01
1.939103607838498222e-01,8.394108635251357198e-01,6.148331079392164167e-01
7.835797100610286670e-02,6.679148273852285600e-01,6.959650502903050873e-01
3.384253564343093768e-01,9.874393964121082057e-01,9.232874139432112326e-01
6.618139053976795916e-01,7.532272024968471591e-01,3.775366805084947597e-01
9.256024319906950293e-01,2.227168934539109912e-01,6.307970166633466436e-01
9.671169467710106771e-01,1.372515297838422521e-01,8.248093967045104780e-01
